"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TAIR","SYMBOL","GENENAME"
"AT5G67030",5075.18743193857,1.58138796604893,0.229756691558768,6.88288099606637,5.86540255838433e-12,7.93323715460454e-10,"AT5G67030","ABA1;ATABA1;ATZEP;IBS3;LOS6;NPQ2;ZEP","Encodes a single copy zeaxanthin epoxidase gene that functions in first step of the biosynthesis of the abiotic stress hormone abscisic acid (ABA). Mutants in this gene are unable to express female sterility in response to beta-aminobutyric acid, as wild type plants do."
"AT5G19500",196.654869167982,2.00784361954538,0.291774183513205,6.88149854579066,5.92261794852973e-12,7.95992355297651e-10,"AT5G19500",NA,NA
"AT2G15020",537.308079378793,6.47725678027694,0.943176467632133,6.86749193026227,6.53404474358794e-12,8.72644277547735e-10,"AT2G15020",NA,NA
"AT3G47430",579.612031077609,2.42502165732107,0.35332013796906,6.86352516236544,6.71816844877831e-12,8.91626918811297e-10,"AT3G47430","PEX11B","member of the peroxin11 (PEX11) gene family, located on the peroxisome membrane, controls peroxisome proliferation."
"AT1G44000",1567.04992065516,2.08280878333474,0.304161292266709,6.84771151454866,7.504069551889e-12,9.89744825679273e-10,"AT1G44000","SGRL",NA
"AT4G36220",1381.68778477742,1.82831880685494,0.268035966315932,6.8211696810118,9.0302203605872e-12,1.18368351454981e-09,"AT4G36220","CYP84A1;F5H;FAH1","encodes ferulate 5-hydroxylase (F5H). Involved in lignin biosynthesis."
"AT1G61300",367.72168610823,1.74114659376847,0.255314338959788,6.81961930090695,9.12820825510221e-12,1.18918713065703e-09,"AT1G61300",NA,NA
"AT3G56290",1355.31363798622,2.91394548917292,0.428365900295252,6.80246837380024,1.02841598437505e-11,1.32354020776996e-09,"AT3G56290",NA,NA
"AT4G02920",2474.83471346488,1.34174653505645,0.197536378910798,6.79240220183617,1.10281574791102e-11,1.41074050643919e-09,"AT4G02920",NA,NA
"AT1G72030",311.543395318091,2.07407258840607,0.307415144901298,6.74681330053532,1.51127533021808e-11,1.9216725531246e-09,"AT1G72030","GNAT10;SNAT6",NA
"AT2G47490",366.692883715858,1.72890591936995,0.256743061973672,6.73399275555592,1.65069400066588e-11,2.08645756572261e-09,"AT2G47490","ATNDT1;NDT1","Encodes a chloroplast-localized NAD+ transporter that transports NAD+ in a counter exchange mode with ADP and AMP in vitro."
"AT1G27480",351.242660703424,2.03855627226082,0.302860811969521,6.73100048502141,1.68500405056866e-11,2.11722254519677e-09,"AT1G27480",NA,NA
"AT1G20470",38.0614587209595,2.70126494049907,0.401476830807292,6.72832087238347,1.71632113387521e-11,2.14388701634353e-09,"AT1G20470","SAUR60",NA
"AT3G44020",198.847196711092,1.93133657529983,0.289126828655597,6.6798940253324,2.3911509798102e-11,2.96936205007424e-09,"AT3G44020",NA,NA
"AT5G47900",84.9768975710209,1.86149818011182,0.278787547256546,6.67712097771293,2.43681790763387e-11,3.0084783877096e-09,"AT5G47900",NA,NA
"AT5G20070",504.184678096004,1.56948257407408,0.235611477984738,6.66131628008267,2.71385898679477e-11,3.33114425344433e-09,"AT5G20070","ATNUDT19;ATNUDX19;NUDX19",NA
"AT2G41250",743.603772809219,1.7599241197326,0.264341746417551,6.65776080995034,2.7803075383206e-11,3.39309371127804e-09,"AT2G41250",NA,NA
"AT3G04140",208.371413569078,3.42334800400063,0.514992075042739,6.6473799693258,2.98356111638242e-11,3.62033830322175e-09,"AT3G04140",NA,NA
"AT5G42590",132.370742751318,1.89468294225487,0.285384490091814,6.63905365580767,3.15703468660252e-11,3.80906997556844e-09,"AT5G42590","CYP71A16;MRO","putative cytochrome P450"
"AT3G01440",307.980640258495,2.74102920023659,0.41419747295656,6.61768692278831,3.64862716851158e-11,4.37732191657308e-09,"AT3G01440","PnsL3;PQL1;PQL2","Encodes a subunit of the NAD(P)H complex located in the chloroplast thylakoid lumen."
"AT5G23920",502.802862102197,1.48786443578639,0.225354730084986,6.60232174947153,4.0476782399944e-11,4.82878918125175e-09,"AT5G23920",NA,NA
"AT2G32480",1067.00787386111,1.49744706460354,0.226937576716352,6.59849764094021,4.15345088270111e-11,4.90901144963079e-09,"AT2G32480","ARASP","Metalloprotease essential for plastid development. Located in the inner membrane of chloroplasts."
"AT2G34720",260.971974870064,1.52089808609435,0.23068026032964,6.59310026753481,4.30735453450262e-11,5.05340737790957e-09,"AT2G34720","NF-YA4",NA
"AT5G14060",1510.64562655057,1.29327661865603,0.19636581894644,6.58605772427625,4.5165828404781e-11,5.26976025371167e-09,"AT5G14060","AK2;CARAB-AK-LYS","lysine-sensitive aspartate kinase"
"AT1G79510",410.288239911888,1.3070381329334,0.199186407854058,6.56188415170904,5.31320890854381e-11,6.09870222556366e-09,"AT1G79510",NA,NA
"AT2G34490",122.620421079151,2.54137666650965,0.38726307768245,6.56240373267276,5.2947223120967e-11,6.09870222556366e-09,"AT2G34490","CYP710A2","Encodes a protein with C22-sterol desaturase activity. The enzyme was shown to catalyze the conversion of both 24-<i>epi</i>-campesterol and &beta;-sitosterol to brassicasterol and stigmasterol, respectively, in the presence of NADPH."
"AT1G22630",546.834897361097,1.91389312929128,0.291849182954562,6.55781561529763,5.46016616076933e-11,6.23368970021165e-09,"AT1G22630",NA,NA
"AT3G27200",80.2167610867613,1.70766267102353,0.260563098877136,6.55373949105796,5.61138237019581e-11,6.37206976636942e-09,"AT3G27200",NA,NA
"AT2G46915",418.009504773179,1.6016562923855,0.245040210833911,6.53629984619588,6.30594310848184e-11,7.12269691003254e-09,"AT2G46915",NA,NA
"AT3G22840",282.779390419772,5.42641293805023,0.832010906904112,6.52204543596881,6.93549970053017e-11,7.79234582755334e-09,"AT3G22840","ELIP;ELIP1","Encodes an early light-inducible protein."
"AT1G73870",536.195784721416,2.86858892362629,0.440015773019231,6.51928657907661,7.06425731394397e-11,7.89523705587369e-09,"AT1G73870","BBX16;COL7",NA
"AT3G26450",1179.04324009653,2.42845191872177,0.373429056999459,6.5031145091778,7.86738614440484e-11,8.70124712377275e-09,"AT3G26450",NA,NA
"AT3G25030",53.413675386916,1.99114336357075,0.306269501526742,6.50127862436506,7.96401688564535e-11,8.76248179101963e-09,"AT3G25030",NA,NA
"AT1G66130",442.181268040177,1.75451265453221,0.270025582857748,6.49757936253212,8.16226371375223e-11,8.93431288461488e-09,"AT1G66130","NIGR1",NA
"AT3G16250",688.499235399755,1.79383582732952,0.276227373249242,6.49405526407016,8.35560739784796e-11,9.09904220991289e-09,"AT3G16250","NDF4;PnsB3","encodes a novel subunit of the chloroplast NAD(P)H dehydrogenase complex, involved in cyclic electron flow around photosystem I to produce ATP. Contains a 4Fe-4S cluster."
"AT4G16880",307.496770631564,3.3734774545807,0.520819529205439,6.47724838530397,9.34103570723431e-11,1.01202496552612e-08,"AT4G16880","NTCD4",NA
"AT2G30520",5141.72053354828,1.75457272506993,0.270926464401691,6.47619540949864,9.40642140525629e-11,1.01393583015542e-08,"AT2G30520","RPT2","light inducible root phototropism 2 encoding a signal transducer of the phototropic response in Arabidopsis"
"AT3G06145",160.082742198524,2.76074842020454,0.426535837722711,6.47248877127011,9.64016871759588e-11,1.03388375110176e-08,"AT3G06145",NA,NA
"AT4G17280",146.499842831303,2.15117440130262,0.332633527605896,6.46710034549293,9.99013141317441e-11,1.06603236461688e-08,"AT4G17280",NA,NA
"AT3G50300",62.0794906473026,1.77286380471364,0.274958944357145,6.44774007573603,1.1353024937604e-10,1.2054074227501e-08,"AT3G50300",NA,NA
"AT2G42975",256.603548194463,2.28026047635278,0.353904511692045,6.44315175709594,1.17017582044682e-10,1.23013284887071e-08,"AT2G42975",NA,NA
"AT2G05100",45199.917363863,1.60185443990961,0.248803507174028,6.43823094820436,1.20873988207168e-10,1.26226969181545e-08,"AT2G05100","LHCB2;LHCB2.1","Lhcb2.1 protein encoding a subunit of the light harvesting complex II. Member of a gene family with high degree of sequence similarity. Initially LHCB2.3 was considered as a separate gene but appears to be an allele of LHCB2.1."
"AT2G46450",580.497402936343,2.08261195296099,0.323500349958946,6.43774250391163,1.21263488170639e-10,1.26226969181545e-08,"AT2G46450","ATCNGC12;CNGC12","Member of Cyclic nucleotide gated channel family.Positive regulator of resistance against avirulent fungal pathogen.Suppresses the phenotype conferred by cpr22 in a dosage-dependent manner."
"AT2G19310",510.71237280853,2.37661268119054,0.369217763668386,6.43688607389188,1.21949394246462e-10,1.26321726186518e-08,"AT2G19310","HSP18.5",NA
"AT1G72500",379.024964776571,1.16574957444458,0.181170314166035,6.43455071439695,1.23839086304245e-10,1.27039758341577e-08,"AT1G72500",NA,NA
"AT2G36870",378.832475980308,2.65435609128729,0.412491291479662,6.4349384971638,1.23523336238252e-10,1.27039758341577e-08,"AT2G36870","AtXTH32;XTH32",NA
"AT1G04530",886.703024368254,1.36610030843571,0.212408112047302,6.43148839876457,1.26360428377544e-10,1.29003062336401e-08,"AT1G04530","TPR4",NA
"AT3G27820",1307.8987830772,1.09574895839805,0.170739028596028,6.41768298325403,1.3836400418166e-10,1.40581800420935e-08,"AT3G27820","ATMDAR4;MDAR4","Encodes a peroxisome membrane-bound monodehydroascorbate reductase, involved in the ascorbate-glutathione cycle which removes toxic H2O2"
"AT1G67360",297.081548794942,2.65323646025098,0.414817861479906,6.39614806070615,1.59345499530045e-10,1.59608569930213e-08,"AT1G67360","LDAP1;SRP1",NA
"AT2G46790",315.500191187745,3.36787333274841,0.526697666271759,6.39431983169391,1.61263568956313e-10,1.60771450083912e-08,"AT2G46790","APRR9;PRR9;TL1","Pseudo-response regulator PRR9. Involved in clock function. PRR7 and PRR9 are partially redundant essential components of a temperature-sensitive circadian system. CCA1 and LHY had a positive effect on PRR9. Interact with TOC1 in a yeast two-hybrid assay. Acts as transcriptional repressor of CCA1 and LHY."
"AT5G59050",129.543548270542,2.15138326183589,0.336794742886697,6.38781723074475,1.68270280221858e-10,1.66196251186565e-08,"AT5G59050",NA,NA
"AT3G23410",323.054342409114,1.75165567547174,0.274292695704398,6.38608210464152,1.70189649325191e-10,1.67313759417613e-08,"AT3G23410","ATFAO3;FAO3","Encodes a fatty alcohol oxidase."
"AT3G44450",245.445621403557,5.07847825956425,0.799102633215411,6.3552265359577,2.0811968314347e-10,2.00882794161436e-08,"AT3G44450","BIC2",NA
"AT4G27820",361.123189202575,2.43427115218218,0.383631954824513,6.34532947938526,2.21949916105326e-10,2.13262736131067e-08,"AT4G27820","BGLU9",NA
"AT2G23390",553.631758558767,1.10484195070383,0.174289210281693,6.33912993763723,2.31066305606124e-10,2.21022207186759e-08,"AT2G23390",NA,NA
"AT2G24545",152.735922333223,2.38463511659281,0.376450048302129,6.3345326354666,2.38061778674061e-10,2.25567319140715e-08,"AT2G24545",NA,NA
"AT3G01120",3441.82015488029,1.32044092868267,0.209024633405589,6.31715462033848,2.66422991973793e-10,2.50331514803695e-08,"AT3G01120","AtCGS1;AtCYS1;CGS;CGS1;MTO1","encodes a cystathionine gamma-synthase, which performs the first committed step in methionine biosynthesis. A conserved motif of 13 amino acids in the first exon is required for posttranscriptional autoregulation. This enzyme shares the same substrate as threonine synthase (TS) and its absence transcriptionally affects 8 genes in the genome."
"AT4G04750",111.79453233502,2.06964865203837,0.327669872181124,6.31626166379538,2.67966190978214e-10,2.50672337683805e-08,"AT4G04750","IF1",NA
"AT1G05207",75.4429869024609,2.2716477252977,0.359743679230548,6.3146285993308,2.70811049932649e-10,2.52222484443851e-08,"AT1G05207",NA,NA
"AT2G37240",517.94382015172,1.73369484847484,0.274824272704429,6.30837600847363,2.81978496536171e-10,2.61476566547842e-08,"AT2G37240",NA,NA
"AT1G62180",2444.92092214951,2.76468026073757,0.439005445678845,6.29759901147121,3.02291273023535e-10,2.77885505742631e-08,"AT1G62180","APR2;APSR;ATAPR2;PRH;PRH43","encodes a adenosine 5'-phosphosulfate reductase, involved in sulfate assimilation. Is a major effect locus for natural variation of shoot sulfate content in Arabidopsis."
"AT1G19920",877.039354114711,1.48244625607174,0.235615742580944,6.29179629439427,3.13813128059307e-10,2.86000934521003e-08,"AT1G19920","APS2;ASA1;ATPS2","encodes a chloroplast form of ATP sulfurylase"
"AT4G34610",302.747915487398,2.01352302465886,0.320157541095262,6.2891631968767,3.19181790663089e-10,2.89650654903021e-08,"AT4G34610","BLH6",NA
"AT5G03760",645.962504420889,2.53009316114445,0.402690601990003,6.28297047073192,3.32164173963479e-10,3.0014920145168e-08,"AT5G03760","ATCSLA09;ATCSLA9;CSLA09;CSLA9;RAT4","encodes a beta-mannan synthase that is required for agrobacterium-mediated plant genetic transformation involves a complex interaction between the bacterium and the host plant. 3' UTR is involved in transcriptional regulation and the gene is expressed in the elongation zone of the root."
"AT4G13990",38.1710672775062,2.4643876923277,0.392635856141036,6.27652226301634,3.46229829855869e-10,3.10219005780142e-08,"AT4G13990","AtGT14;MBGT1",NA
"AT1G66330",956.051131833118,1.39674140385459,0.222672647781964,6.27262224510954,3.55017516181718e-10,3.15628692590626e-08,"AT1G66330",NA,NA
"AT1G24147",358.628134448259,3.60127686588812,0.574516479298887,6.26836130145988,3.64867409083878e-10,3.22831642995673e-08,"AT1G24147",NA,NA
"AT1G71480",369.710584791042,1.54208446048006,0.246354811195097,6.25960764881846,3.85947243527563e-10,3.38660732078835e-08,"AT1G71480",NA,NA
"AT2G36800",239.98883148227,2.39269312086218,0.382217288406058,6.26003373850594,3.84894192391889e-10,3.38660732078835e-08,"AT2G36800","DOGT1;UGT73C5","Encodes a DON-Glucosyltransferase.  The UGT73C5 glucosylates both brassinolide and castasterone in the 23-O position. The enzyme is presumably involved in the homeostasis of those steroid hormones hence regulating BR activity. Transgenic plants overexpressing UGT73C5 show a typical BR-deficient phenotype."
"AT5G01260",188.183036421948,1.52062601914631,0.242958759680678,6.25878244169865,3.87994689993641e-10,3.39056265103497e-08,"AT5G01260",NA,NA
"AT5G58260",674.100446941846,1.50445583059205,0.241090266232367,6.24021804821451,4.36961350025015e-10,3.78729561950253e-08,"AT5G58260","NdhN","Encodes subunit NDH-N of NAD(P)H:plastoquinone dehydrogenase complex (Ndh complex) present in the thylakoid membrane of chloroplasts. This subunit is thought to be required for Ndh complex assembly."
"AT5G50100",433.713384719366,1.59888187578034,0.256907704314788,6.22356530741187,4.85982385639137e-10,4.1780712384806e-08,"AT5G50100","DCC1",NA
"AT1G19450",827.587398283929,2.08287582176935,0.334918785661264,6.21904745551049,5.0018202606403e-10,4.28280859817325e-08,"AT1G19450",NA,NA
"AT3G29030",290.03869881335,2.50984020221791,0.403692911123345,6.2172015734283,5.06099447876911e-10,4.31607300227558e-08,"AT3G29030","ATEXP5;ATEXPA5;ATHEXP;EXP5;EXPA5","Encodes an expansin. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio)"
"AT5G62430",193.81656966789,3.30359158466787,0.531437762479734,6.21632826627342,5.08922799504519e-10,4.32279025899138e-08,"AT5G62430","CDF1","Dof-type zinc finger domain-containing protein, similar to H-protein promoter binding factor-2a GI:3386546 from (Arabidopsis thaliana). Represses expression of Constans (CO), a circadian regulator of flowering time.  Interacts with LKP2 and FKF1. Expression oscillates under constant light conditions. Mainly expressed in the vasculature of cotyledons, leaves and hypocotyls, but also in stomata. Localized to the nucleus and acts as a repressor of CONSTANS through binding to the Dof binding sites in the CO promoter. Protein gets degraded by FKF1 in the afternoon."
"AT4G11570",1693.97827430767,1.66233081572964,0.267590203315017,6.21222599009982,5.22392230297634e-10,4.4195215180758e-08,"AT4G11570","AtPyrP2",NA
"AT5G55620",502.493018202544,2.35337568495874,0.379118153974071,6.20749932518318,5.38343400592855e-10,4.53639766332907e-08,"AT5G55620",NA,NA
"AT1G77690",193.01674098466,1.1407144275766,0.183899151599254,6.20293469358901,5.54198414512542e-10,4.65154281904104e-08,"AT1G77690","LAX3","Encodes an auxin influx carrier LAX3 (Like Aux1) that promotes lateral root emergence.  Auxin-induced expression of LAX3 in turn induces a selection of cell-wall-remodelling enzymes, which are likely to promote cell separation in advance of developing lateral root primordia."
"AT3G17330",315.686731543045,1.78260418998669,0.287521371940259,6.19990151673693,5.64985030681569e-10,4.72340831752878e-08,"AT3G17330","ECT6",NA
"AT3G52740",133.353318588566,3.08986996452292,0.499307174424055,6.18831477454144,6.0810805968641e-10,5.06399005781997e-08,"AT3G52740","BIC1",NA
"AT4G10770",539.065277747815,2.08952266888716,0.338079663807963,6.18056302278522,6.38733907275668e-10,5.27872419768726e-08,"AT4G10770","ATOPT7;OPT7","oligopeptide transporter"
"AT3G62410",2664.13204544121,1.98225096268264,0.321333000671794,6.16883718304204,6.87940195464333e-10,5.59709197344257e-08,"AT3G62410","CP12;CP12-2","CP12-2 encodes a small peptide found in the chloroplast stroma. It belongs to the CP12 gene family thought to be involved in the formation of a supramolecular complex with glyceraldehyde-3-phosphate dehydrogenase (GAPDH) and phosphoribulokinase (PRK) embedded in the Calvin cycle. CP12-2 is coordinately regulated by light with the photosynthetic GAPDH and PRK. The annotation of this gene is based on article 32494."
